1.0,3.0,0.0,0.7788202269454438,0.4702486320039946,0.2977135835947465,0.558200593353059,0.3393362396532324,0.5365408960092513,0.4851285471790521,0.7788202269454438,0.4702486320039946,0.2977135835947465,0.558200593353059,0.3393362396532324,0.5365408960092513,0.4851285471790521,0.558200593353059,0.3393362396532324,0.5365408960092513,0.0
0.0,2.0,0.0,0.4138782053820355,0.6724221125201386,0.4446314837186159,0.4540139218938153,0.5704153487484696,0.5213649772885658,0.503359225798688,0.4138782053820355,0.6724221125201386,0.4446314837186159,0.4540139218938153,0.5704153487484696,0.5213649772885658,0.503359225798688,0.4540139218938153,0.5704153487484696,0.5213649772885658,0.0
0.0,2.0,2.0,0.5238757249268639,0.2902285800403292,0.5926542264271404,0.6495240372436387,0.2747359964983996,0.609771289923908,0.3984123504909628,0.5238757249268639,0.2902285800403292,0.5926542264271404,0.6495240372436387,0.2747359964983996,0.609771289923908,0.3984123504909628,0.6495240372436387,0.2747359964983996,0.609771289923908,0.0
0.0,2.0,0.0,0.466732909013925,0.350743480514229,0.2588374553668187,0.3138706751382931,0.4268546337314436,0.4167859731926421,0.2842427373091197,0.466732909013925,0.350743480514229,0.2588374553668187,0.3138706751382931,0.4268546337314436,0.4167859731926421,0.2842427373091197,0.3138706751382931,0.4268546337314436,0.4167859731926421,0.0
1.0,0.0,0.0,0.6847211094917609,0.4471586322016849,0.3671072283340818,0.1998804151126668,0.4854495923236203,0.4279414076210762,0.7089662644558598,0.6847211094917609,0.4471586322016849,0.3671072283340818,0.1998804151126668,0.4854495923236203,0.4279414076210762,0.7089662644558598,0.1998804151126668,0.4854495923236203,0.4279414076210762,0.0
0.0,3.0,0.0,0.786494522037812,0.8126683079671834,0.2632618872944278,0.9004760974948091,0.4571991964166921,0.4929779475274859,0.6433072609838429,0.786494522037812,0.8126683079671834,0.2632618872944278,0.9004760974948091,0.4571991964166921,0.4929779475274859,0.6433072609838429,0.9004760974948091,0.4571991964166921,0.4929779475274859,0.0
0.0,5.0,0.0,0.5231411481192969,0.4832788181056698,0.4359811789446972,0.4500084615823901,0.4302375971799317,0.5987745169749773,0.4897275183144364,0.5231411481192969,0.4832788181056698,0.4359811789446972,0.4500084615823901,0.4302375971799317,0.5987745169749773,0.4897275183144364,0.4500084615823901,0.4302375971799317,0.5987745169749773,0.0
0.0,2.0,0.0,0.8400827809191221,0.5167728826282108,0.6088761393078508,0.3678185651548638,0.594093698974515,0.4765905161172349,0.6690454190677642,0.8400827809191221,0.5167728826282108,0.6088761393078508,0.3678185651548638,0.594093698974515,0.4765905161172349,0.6690454190677642,0.3678185651548638,0.594093698974515,0.4765905161172349,0.0
0.0,2.0,0.0,0.5406170430055358,0.5373268645462663,0.5947483640536267,0.592995586202651,0.3724704221515996,0.4998244187612458,0.5352240401275612,0.5406170430055358,0.5373268645462663,0.5947483640536267,0.592995586202651,0.3724704221515996,0.4998244187612458,0.5352240401275612,0.592995586202651,0.3724704221515996,0.4998244187612458,0.0
0.0,2.0,0.0,0.5355617269204788,0.521744386450789,0.7442696368926204,0.594346288849133,0.4201472069840921,0.4882903386682173,0.4200919888158685,0.5355617269204788,0.521744386450789,0.7442696368926204,0.594346288849133,0.4201472069840921,0.4882903386682173,0.4200919888158685,0.594346288849133,0.4201472069840921,0.4882903386682173,0.0
0.0,2.0,0.0,0.6600195810535442,0.5375965085293878,0.2801701383942796,0.408520861672142,0.5835196058672003,0.4678830987510817,0.7085422317847825,0.6600195810535442,0.5375965085293878,0.2801701383942796,0.408520861672142,0.5835196058672003,0.4678830987510817,0.7085422317847825,0.408520861672142,0.5835196058672003,0.4678830987510817,0.0
